ID,NAME,MONTH,YEAR,RAIN,TMEAN
152,Mtubatuba - Nyalazi River,2,2003,119.4,
152,Mtubatuba - Nyalazi River,3,2003,22.6,
152,Mtubatuba - Nyalazi River,4,2003,45.5,
152,Mtubatuba - Nyalazi River,5,2003,57.9,
152,Mtubatuba - Nyalazi River,6,2003,57,
152,Mtubatuba - Nyalazi River,7,2003,17.8,
152,Mtubatuba - Nyalazi River,8,2003,3.6,
152,Mtubatuba - Nyalazi River,9,2003,34.8,
152,Mtubatuba - Nyalazi River,10,2003,19,
152,Mtubatuba - Nyalazi River,11,2003,75.1,
152,Mtubatuba - Nyalazi River,12,2003,46,
152,Mtubatuba - Nyalazi River,1,2004,227.9,
152,Mtubatuba - Nyalazi River,2,2004,174.4,
152,Mtubatuba - Nyalazi River,3,2004,51.4,
152,Mtubatuba - Nyalazi River,4,2004,78.3,
152,Mtubatuba - Nyalazi River,5,2004,9.9,
152,Mtubatuba - Nyalazi River,6,2004,1.6,
152,Mtubatuba - Nyalazi River,7,2004,82,
152,Mtubatuba - Nyalazi River,8,2004,0.9,
152,Mtubatuba - Nyalazi River,9,2004,56.7,
152,Mtubatuba - Nyalazi River,10,2004,29.2,
152,Mtubatuba - Nyalazi River,11,2004,128.2,
152,Mtubatuba - Nyalazi River,12,2004,55.1,
152,Mtubatuba - Nyalazi River,1,2005,59.6,
152,Mtubatuba - Nyalazi River,2,2005,115.9,
152,Mtubatuba - Nyalazi River,3,2005,137.7,
152,Mtubatuba - Nyalazi River,4,2005,23.6,
152,Mtubatuba - Nyalazi River,5,2005,31.2,
152,Mtubatuba - Nyalazi River,6,2005,20.1,
152,Mtubatuba - Nyalazi River,7,2005,10.8,
152,Mtubatuba - Nyalazi River,8,2005,12.9,
152,Mtubatuba - Nyalazi River,9,2005,17.4,
152,Mtubatuba - Nyalazi River,10,2005,36.1,
152,Mtubatuba - Nyalazi River,11,2005,117.7,
152,Mtubatuba - Nyalazi River,12,2005,31.4,
152,Mtubatuba - Nyalazi River,1,2006,162.4,
152,Mtubatuba - Nyalazi River,2,2006,97,
152,Mtubatuba - Nyalazi River,3,2006,47.4,
152,Mtubatuba - Nyalazi River,4,2006,80.3,
152,Mtubatuba - Nyalazi River,5,2006,12.1,
152,Mtubatuba - Nyalazi River,6,2006,27.7,
152,Mtubatuba - Nyalazi River,7,2006,0.9,
152,Mtubatuba - Nyalazi River,8,2006,145.3,
152,Mtubatuba - Nyalazi River,9,2006,21.9,
152,Mtubatuba - Nyalazi River,10,2006,81.1,
152,Mtubatuba - Nyalazi River,11,2006,128.8,
152,Mtubatuba - Nyalazi River,12,2006,142.7,
152,Mtubatuba - Nyalazi River,1,2007,56.4,
152,Mtubatuba - Nyalazi River,2,2007,44.4,
152,Mtubatuba - Nyalazi River,3,2007,38.7,
152,Mtubatuba - Nyalazi River,4,2007,116,
152,Mtubatuba - Nyalazi River,5,2007,0,
152,Mtubatuba - Nyalazi River,6,2007,139.9,
152,Mtubatuba - Nyalazi River,7,2007,9.7,
152,Mtubatuba - Nyalazi River,8,2007,6.2,
152,Mtubatuba - Nyalazi River,9,2007,23.1,
152,Mtubatuba - Nyalazi River,10,2007,86.7,
152,Mtubatuba - Nyalazi River,11,2007,118.1,
152,Mtubatuba - Nyalazi River,12,2007,71.8,
152,Mtubatuba - Nyalazi River,1,2008,28.8,
152,Mtubatuba - Nyalazi River,2,2008,40.8,
152,Mtubatuba - Nyalazi River,3,2008,98.8,
152,Mtubatuba - Nyalazi River,4,2008,75.5,
152,Mtubatuba - Nyalazi River,5,2008,2.3,
152,Mtubatuba - Nyalazi River,6,2008,85.1,
152,Mtubatuba - Nyalazi River,7,2008,4.7,
152,Mtubatuba - Nyalazi River,8,2008,15.7,
152,Mtubatuba - Nyalazi River,9,2008,56.5,
152,Mtubatuba - Nyalazi River,10,2008,18.1,
152,Mtubatuba - Nyalazi River,11,2008,70,
152,Mtubatuba - Nyalazi River,12,2008,38.5,
152,Mtubatuba - Nyalazi River,1,2009,148.2,
152,Mtubatuba - Nyalazi River,2,2009,106.5,
152,Mtubatuba - Nyalazi River,3,2009,38.9,
152,Mtubatuba - Nyalazi River,4,2009,95,
152,Mtubatuba - Nyalazi River,5,2009,30.6,
152,Mtubatuba - Nyalazi River,6,2009,24.5,
152,Mtubatuba - Nyalazi River,7,2009,7.3,
152,Mtubatuba - Nyalazi River,8,2009,26.2,
152,Mtubatuba - Nyalazi River,9,2009,44.2,
152,Mtubatuba - Nyalazi River,10,2009,110.9,
152,Mtubatuba - Nyalazi River,11,2009,79.8,
152,Mtubatuba - Nyalazi River,12,2009,124.6,
152,Mtubatuba - Nyalazi River,1,2010,145.2,
152,Mtubatuba - Nyalazi River,2,2010,74.4,
152,Mtubatuba - Nyalazi River,3,2010,52.5,
152,Mtubatuba - Nyalazi River,4,2010,102.9,
152,Mtubatuba - Nyalazi River,5,2010,3.7,
152,Mtubatuba - Nyalazi River,6,2010,11.4,
152,Mtubatuba - Nyalazi River,7,2010,9.7,
152,Mtubatuba - Nyalazi River,8,2010,14,
152,Mtubatuba - Nyalazi River,9,2010,6,
152,Mtubatuba - Nyalazi River,10,2010,142.9,
152,Mtubatuba - Nyalazi River,11,2010,111,
152,Mtubatuba - Nyalazi River,12,2010,207.4,
152,Mtubatuba - Nyalazi River,1,2011,302,
152,Mtubatuba - Nyalazi River,2,2011,38.3,
152,Mtubatuba - Nyalazi River,3,2011,47.3,
152,Mtubatuba - Nyalazi River,4,2011,66.1,
152,Mtubatuba - Nyalazi River,5,2011,34.7,
152,Mtubatuba - Nyalazi River,6,2011,19.8,
152,Mtubatuba - Nyalazi River,7,2011,99.6,
152,Mtubatuba - Nyalazi River,8,2011,31.1,
152,Mtubatuba - Nyalazi River,9,2011,25,
152,Mtubatuba - Nyalazi River,10,2011,67.6,
152,Mtubatuba - Nyalazi River,11,2011,242.8,
152,Mtubatuba - Nyalazi River,12,2011,74.2,
152,Mtubatuba - Nyalazi River,1,2012,87.4,
152,Mtubatuba - Nyalazi River,2,2012,36.3,
152,Mtubatuba - Nyalazi River,3,2012,267.5,
152,Mtubatuba - Nyalazi River,4,2012,11.9,
152,Mtubatuba - Nyalazi River,5,2012,3.4,
152,Mtubatuba - Nyalazi River,6,2012,24,
152,Mtubatuba - Nyalazi River,7,2012,6,
152,Mtubatuba - Nyalazi River,8,2012,0.1,
152,Mtubatuba - Nyalazi River,9,2012,237.5,
152,Mtubatuba - Nyalazi River,10,2012,166.4,
152,Mtubatuba - Nyalazi River,11,2012,39.9,
152,Mtubatuba - Nyalazi River,12,2012,205.6,
152,Mtubatuba - Nyalazi River,1,2013,104.7,
152,Mtubatuba - Nyalazi River,2,2013,77.3,
152,Mtubatuba - Nyalazi River,3,2013,99.8,
152,Mtubatuba - Nyalazi River,4,2013,20.1,
152,Mtubatuba - Nyalazi River,5,2013,12.8,
152,Mtubatuba - Nyalazi River,6,2013,19.9,
152,Mtubatuba - Nyalazi River,7,2013,12.2,
152,Mtubatuba - Nyalazi River,8,2013,21.4,
152,Mtubatuba - Nyalazi River,9,2013,25,
152,Mtubatuba - Nyalazi River,10,2013,132,
152,Mtubatuba - Nyalazi River,11,2013,80,
152,Mtubatuba - Nyalazi River,12,2013,131.4,
152,Mtubatuba - Nyalazi River,1,2014,27,
152,Mtubatuba - Nyalazi River,2,2014,60.5,
152,Mtubatuba - Nyalazi River,3,2014,75.7,
152,Mtubatuba - Nyalazi River,4,2014,110,
152,Mtubatuba - Nyalazi River,5,2014,1.9,
152,Mtubatuba - Nyalazi River,6,2014,0,
152,Mtubatuba - Nyalazi River,7,2014,3.5,
152,Mtubatuba - Nyalazi River,8,2014,2.9,
152,Mtubatuba - Nyalazi River,9,2014,55.3,
152,Mtubatuba - Nyalazi River,10,2014,39.8,
152,Mtubatuba - Nyalazi River,11,2014,46.1,
152,Mtubatuba - Nyalazi River,12,2014,31.9,
154,Mkuze - Mkuze Estate,1,1957,63.9,
154,Mkuze - Mkuze Estate,2,1957,149.7,
154,Mkuze - Mkuze Estate,3,1957,49.9,
154,Mkuze - Mkuze Estate,4,1957,35.3,
154,Mkuze - Mkuze Estate,5,1957,1,
154,Mkuze - Mkuze Estate,6,1957,7.7,
154,Mkuze - Mkuze Estate,7,1957,83.1,
154,Mkuze - Mkuze Estate,8,1957,12.4,
154,Mkuze - Mkuze Estate,9,1957,205.7,
154,Mkuze - Mkuze Estate,10,1957,145.3,
154,Mkuze - Mkuze Estate,11,1957,43.2,
154,Mkuze - Mkuze Estate,12,1957,22.9,
154,Mkuze - Mkuze Estate,1,1958,143.3,
154,Mkuze - Mkuze Estate,2,1958,120.4,
154,Mkuze - Mkuze Estate,3,1958,0.3,
154,Mkuze - Mkuze Estate,4,1958,32.2,
154,Mkuze - Mkuze Estate,5,1958,1.5,
154,Mkuze - Mkuze Estate,6,1958,24.6,
154,Mkuze - Mkuze Estate,7,1958,0,
154,Mkuze - Mkuze Estate,8,1958,0,
154,Mkuze - Mkuze Estate,9,1958,0,
154,Mkuze - Mkuze Estate,10,1958,0,
154,Mkuze - Mkuze Estate,11,1958,103.6,
154,Mkuze - Mkuze Estate,12,1958,66.3,
154,Mkuze - Mkuze Estate,1,1959,59.8,
154,Mkuze - Mkuze Estate,2,1959,59.6,
154,Mkuze - Mkuze Estate,3,1959,5.9,
154,Mkuze - Mkuze Estate,4,1959,6.6,
154,Mkuze - Mkuze Estate,5,1959,82.1,
154,Mkuze - Mkuze Estate,6,1959,0,
154,Mkuze - Mkuze Estate,7,1959,0.8,
154,Mkuze - Mkuze Estate,8,1959,0,
154,Mkuze - Mkuze Estate,9,1959,30.5,
154,Mkuze - Mkuze Estate,10,1959,0,
154,Mkuze - Mkuze Estate,11,1959,64.9,
154,Mkuze - Mkuze Estate,12,1959,63.1,
154,Mkuze - Mkuze Estate,1,1960,0,
154,Mkuze - Mkuze Estate,2,1960,0,
154,Mkuze - Mkuze Estate,3,1960,0,
154,Mkuze - Mkuze Estate,4,1960,0,
154,Mkuze - Mkuze Estate,5,1960,0,
154,Mkuze - Mkuze Estate,6,1960,0,
154,Mkuze - Mkuze Estate,7,1960,13.9,
154,Mkuze - Mkuze Estate,8,1960,0,
154,Mkuze - Mkuze Estate,9,1960,51.3,
154,Mkuze - Mkuze Estate,10,1960,33.7,
154,Mkuze - Mkuze Estate,11,1960,143.2,
154,Mkuze - Mkuze Estate,12,1960,212.5,
154,Mkuze - Mkuze Estate,1,1961,104.9,
154,Mkuze - Mkuze Estate,2,1961,121.2,
154,Mkuze - Mkuze Estate,3,1961,174.1,
154,Mkuze - Mkuze Estate,4,1961,83.6,
154,Mkuze - Mkuze Estate,5,1961,52,
154,Mkuze - Mkuze Estate,6,1961,60,
154,Mkuze - Mkuze Estate,7,1961,1.5,
154,Mkuze - Mkuze Estate,8,1961,23.6,
154,Mkuze - Mkuze Estate,9,1961,79.3,
154,Mkuze - Mkuze Estate,10,1961,78.8,
154,Mkuze - Mkuze Estate,11,1961,101.1,
154,Mkuze - Mkuze Estate,12,1961,21.1,
154,Mkuze - Mkuze Estate,1,1962,42.6,
154,Mkuze - Mkuze Estate,2,1962,56.9,
154,Mkuze - Mkuze Estate,3,1962,94.4,
154,Mkuze - Mkuze Estate,4,1962,34,
154,Mkuze - Mkuze Estate,5,1962,0,
154,Mkuze - Mkuze Estate,6,1962,0,
154,Mkuze - Mkuze Estate,7,1962,0,
154,Mkuze - Mkuze Estate,8,1962,48.4,
154,Mkuze - Mkuze Estate,9,1962,5.6,
154,Mkuze - Mkuze Estate,10,1962,57.2,
154,Mkuze - Mkuze Estate,11,1962,92.7,
154,Mkuze - Mkuze Estate,12,1962,35.4,
154,Mkuze - Mkuze Estate,1,1963,81.3,
154,Mkuze - Mkuze Estate,2,1963,45.4,
154,Mkuze - Mkuze Estate,3,1963,170.4,
154,Mkuze - Mkuze Estate,4,1963,29,
154,Mkuze - Mkuze Estate,5,1963,0,
154,Mkuze - Mkuze Estate,6,1963,34.5,
154,Mkuze - Mkuze Estate,7,1963,162,
154,Mkuze - Mkuze Estate,8,1963,14.5,
154,Mkuze - Mkuze Estate,9,1963,0,
154,Mkuze - Mkuze Estate,10,1963,62.7,
154,Mkuze - Mkuze Estate,11,1963,110,
154,Mkuze - Mkuze Estate,12,1963,34.1,
154,Mkuze - Mkuze Estate,1,1964,202,
154,Mkuze - Mkuze Estate,2,1964,66.9,
154,Mkuze - Mkuze Estate,3,1964,22,
154,Mkuze - Mkuze Estate,4,1964,81.3,
154,Mkuze - Mkuze Estate,5,1964,9.7,
154,Mkuze - Mkuze Estate,6,1964,11.7,
154,Mkuze - Mkuze Estate,7,1964,0,
154,Mkuze - Mkuze Estate,8,1964,24.7,
154,Mkuze - Mkuze Estate,9,1964,2.1,
154,Mkuze - Mkuze Estate,10,1964,141.2,
154,Mkuze - Mkuze Estate,11,1964,68.1,
154,Mkuze - Mkuze Estate,12,1964,81,
154,Mkuze - Mkuze Estate,1,1965,10.4,
154,Mkuze - Mkuze Estate,2,1965,24.4,
154,Mkuze - Mkuze Estate,3,1965,32.8,
154,Mkuze - Mkuze Estate,4,1965,34.5,
154,Mkuze - Mkuze Estate,5,1965,13.2,
154,Mkuze - Mkuze Estate,6,1965,11.9,
154,Mkuze - Mkuze Estate,7,1965,11.2,
154,Mkuze - Mkuze Estate,8,1965,57.6,
154,Mkuze - Mkuze Estate,9,1965,3.8,
154,Mkuze - Mkuze Estate,10,1965,63.8,
154,Mkuze - Mkuze Estate,11,1965,24.7,
154,Mkuze - Mkuze Estate,12,1965,22.9,
154,Mkuze - Mkuze Estate,1,1966,142,
154,Mkuze - Mkuze Estate,2,1966,103.1,
154,Mkuze - Mkuze Estate,3,1966,5,
154,Mkuze - Mkuze Estate,4,1966,32.8,
154,Mkuze - Mkuze Estate,5,1966,17,
154,Mkuze - Mkuze Estate,6,1966,3,
154,Mkuze - Mkuze Estate,7,1966,0,
154,Mkuze - Mkuze Estate,8,1966,15,
154,Mkuze - Mkuze Estate,9,1966,11.2,
154,Mkuze - Mkuze Estate,10,1966,13,
154,Mkuze - Mkuze Estate,11,1966,56,
154,Mkuze - Mkuze Estate,12,1966,102.6,
154,Mkuze - Mkuze Estate,1,1967,113,
154,Mkuze - Mkuze Estate,2,1967,260,
154,Mkuze - Mkuze Estate,3,1967,123,
154,Mkuze - Mkuze Estate,4,1967,60,
154,Mkuze - Mkuze Estate,5,1967,53,
154,Mkuze - Mkuze Estate,6,1967,0,
154,Mkuze - Mkuze Estate,7,1967,4,
154,Mkuze - Mkuze Estate,8,1967,0,
154,Mkuze - Mkuze Estate,9,1967,28,
154,Mkuze - Mkuze Estate,10,1967,44.9,
154,Mkuze - Mkuze Estate,11,1967,78,
154,Mkuze - Mkuze Estate,12,1967,26,
154,Mkuze - Mkuze Estate,1,1968,75,
154,Mkuze - Mkuze Estate,2,1968,43,
154,Mkuze - Mkuze Estate,3,1968,84,
154,Mkuze - Mkuze Estate,4,1968,38,
154,Mkuze - Mkuze Estate,5,1968,0,
154,Mkuze - Mkuze Estate,6,1968,0,
154,Mkuze - Mkuze Estate,7,1968,3,
154,Mkuze - Mkuze Estate,8,1968,21,
154,Mkuze - Mkuze Estate,9,1968,3,
154,Mkuze - Mkuze Estate,10,1968,56,
154,Mkuze - Mkuze Estate,11,1968,66,
154,Mkuze - Mkuze Estate,12,1968,48,
154,Mkuze - Mkuze Estate,1,1969,88,
154,Mkuze - Mkuze Estate,2,1969,66,
154,Mkuze - Mkuze Estate,3,1969,126,
154,Mkuze - Mkuze Estate,4,1969,73,
154,Mkuze - Mkuze Estate,5,1969,77,
154,Mkuze - Mkuze Estate,6,1969,0,
154,Mkuze - Mkuze Estate,7,1969,3,
154,Mkuze - Mkuze Estate,8,1969,0,
154,Mkuze - Mkuze Estate,9,1969,61,
154,Mkuze - Mkuze Estate,10,1969,144,
154,Mkuze - Mkuze Estate,11,1969,29,
154,Mkuze - Mkuze Estate,12,1969,53,
154,Mkuze - Mkuze Estate,1,1970,35.6,
154,Mkuze - Mkuze Estate,2,1970,22.7,
154,Mkuze - Mkuze Estate,3,1970,43.7,
154,Mkuze - Mkuze Estate,4,1970,10.7,
154,Mkuze - Mkuze Estate,5,1970,24.7,
154,Mkuze - Mkuze Estate,6,1970,17,
154,Mkuze - Mkuze Estate,7,1970,0,
154,Mkuze - Mkuze Estate,8,1970,10.9,
154,Mkuze - Mkuze Estate,9,1970,24,
154,Mkuze - Mkuze Estate,10,1970,75.1,
154,Mkuze - Mkuze Estate,11,1970,67.7,
154,Mkuze - Mkuze Estate,12,1970,56.2,
154,Mkuze - Mkuze Estate,1,1971,128.5,
154,Mkuze - Mkuze Estate,2,1971,15,
154,Mkuze - Mkuze Estate,3,1971,42.1,
154,Mkuze - Mkuze Estate,4,1971,49.8,
154,Mkuze - Mkuze Estate,5,1971,12.1,
154,Mkuze - Mkuze Estate,6,1971,1.5,
154,Mkuze - Mkuze Estate,7,1971,4,
154,Mkuze - Mkuze Estate,8,1971,3,
154,Mkuze - Mkuze Estate,9,1971,17.8,
154,Mkuze - Mkuze Estate,10,1971,75,
154,Mkuze - Mkuze Estate,11,1971,72.2,
154,Mkuze - Mkuze Estate,12,1971,95.4,
154,Mkuze - Mkuze Estate,1,1972,116.5,
154,Mkuze - Mkuze Estate,2,1972,331.9,
154,Mkuze - Mkuze Estate,3,1972,78.1,
154,Mkuze - Mkuze Estate,4,1972,12,
154,Mkuze - Mkuze Estate,5,1972,83.4,
154,Mkuze - Mkuze Estate,6,1972,3,
154,Mkuze - Mkuze Estate,7,1972,10.5,
154,Mkuze - Mkuze Estate,8,1972,0.7,
154,Mkuze - Mkuze Estate,9,1972,7.2,
154,Mkuze - Mkuze Estate,10,1972,16,
154,Mkuze - Mkuze Estate,11,1972,78.7,
154,Mkuze - Mkuze Estate,12,1972,58.1,
154,Mkuze - Mkuze Estate,1,1973,38.4,
154,Mkuze - Mkuze Estate,2,1973,83.4,
154,Mkuze - Mkuze Estate,3,1973,1.3,
154,Mkuze - Mkuze Estate,4,1973,4,
154,Mkuze - Mkuze Estate,5,1973,3.5,
154,Mkuze - Mkuze Estate,6,1973,2.5,
154,Mkuze - Mkuze Estate,7,1973,5,
154,Mkuze - Mkuze Estate,8,1973,41.8,
154,Mkuze - Mkuze Estate,9,1973,212.6,
154,Mkuze - Mkuze Estate,10,1973,11.4,
154,Mkuze - Mkuze Estate,11,1973,177.8,
154,Mkuze - Mkuze Estate,12,1973,90.8,
154,Mkuze - Mkuze Estate,1,1974,107.7,
154,Mkuze - Mkuze Estate,2,1974,11.5,
154,Mkuze - Mkuze Estate,3,1974,95,
154,Mkuze - Mkuze Estate,4,1974,25.4,
154,Mkuze - Mkuze Estate,5,1974,15.5,
154,Mkuze - Mkuze Estate,6,1974,20.5,
154,Mkuze - Mkuze Estate,7,1974,13,
154,Mkuze - Mkuze Estate,8,1974,4.5,
154,Mkuze - Mkuze Estate,9,1974,4.6,
154,Mkuze - Mkuze Estate,10,1974,20.5,
154,Mkuze - Mkuze Estate,11,1974,102.9,
154,Mkuze - Mkuze Estate,12,1974,102.9,
154,Mkuze - Mkuze Estate,1,1975,142.8,
154,Mkuze - Mkuze Estate,2,1975,211.9,
154,Mkuze - Mkuze Estate,3,1975,77.3,
154,Mkuze - Mkuze Estate,4,1975,95.5,
154,Mkuze - Mkuze Estate,5,1975,26,
154,Mkuze - Mkuze Estate,6,1975,9.5,
154,Mkuze - Mkuze Estate,7,1975,0,
154,Mkuze - Mkuze Estate,8,1975,0,
154,Mkuze - Mkuze Estate,9,1975,157.8,
154,Mkuze - Mkuze Estate,10,1975,16.4,
154,Mkuze - Mkuze Estate,11,1975,44.3,
154,Mkuze - Mkuze Estate,12,1975,171.7,
154,Mkuze - Mkuze Estate,1,1976,173.9,
154,Mkuze - Mkuze Estate,2,1976,131.4,
154,Mkuze - Mkuze Estate,3,1976,84,
154,Mkuze - Mkuze Estate,4,1976,44.4,
154,Mkuze - Mkuze Estate,5,1976,53,
154,Mkuze - Mkuze Estate,6,1976,0,
154,Mkuze - Mkuze Estate,7,1976,3.5,
154,Mkuze - Mkuze Estate,8,1976,5,
154,Mkuze - Mkuze Estate,9,1976,0,
154,Mkuze - Mkuze Estate,10,1976,134,
154,Mkuze - Mkuze Estate,11,1976,70,
154,Mkuze - Mkuze Estate,12,1976,91,
154,Mkuze - Mkuze Estate,1,1977,147,
154,Mkuze - Mkuze Estate,2,1977,276,
154,Mkuze - Mkuze Estate,3,1977,105.5,
154,Mkuze - Mkuze Estate,4,1977,32,
154,Mkuze - Mkuze Estate,5,1977,32,
154,Mkuze - Mkuze Estate,6,1977,10,
154,Mkuze - Mkuze Estate,7,1977,0,
154,Mkuze - Mkuze Estate,8,1977,19.5,
154,Mkuze - Mkuze Estate,9,1977,133.5,
154,Mkuze - Mkuze Estate,10,1977,22,
154,Mkuze - Mkuze Estate,11,1977,13.5,
154,Mkuze - Mkuze Estate,12,1977,220,
154,Mkuze - Mkuze Estate,1,1978,179.7,
154,Mkuze - Mkuze Estate,2,1978,44,
154,Mkuze - Mkuze Estate,3,1978,116,
154,Mkuze - Mkuze Estate,4,1978,30.5,
154,Mkuze - Mkuze Estate,5,1978,21.5,
154,Mkuze - Mkuze Estate,6,1978,6.5,
154,Mkuze - Mkuze Estate,7,1978,22,
154,Mkuze - Mkuze Estate,8,1978,12,
154,Mkuze - Mkuze Estate,9,1978,14,
154,Mkuze - Mkuze Estate,10,1978,161,
154,Mkuze - Mkuze Estate,11,1978,102.5,
154,Mkuze - Mkuze Estate,12,1978,43,
154,Mkuze - Mkuze Estate,1,1979,47,
154,Mkuze - Mkuze Estate,2,1979,0,
154,Mkuze - Mkuze Estate,3,1979,54,
154,Mkuze - Mkuze Estate,4,1979,40,
154,Mkuze - Mkuze Estate,5,1979,13.5,
154,Mkuze - Mkuze Estate,6,1979,0,
154,Mkuze - Mkuze Estate,7,1979,7,
154,Mkuze - Mkuze Estate,8,1979,42,
154,Mkuze - Mkuze Estate,9,1979,26,
154,Mkuze - Mkuze Estate,10,1979,64.5,
154,Mkuze - Mkuze Estate,11,1979,26,
154,Mkuze - Mkuze Estate,12,1979,44,
154,Mkuze - Mkuze Estate,1,1980,78,
154,Mkuze - Mkuze Estate,2,1980,90,
154,Mkuze - Mkuze Estate,3,1980,5,
154,Mkuze - Mkuze Estate,4,1980,28,
154,Mkuze - Mkuze Estate,5,1980,12,
154,Mkuze - Mkuze Estate,6,1980,0,
154,Mkuze - Mkuze Estate,7,1980,0,
154,Mkuze - Mkuze Estate,8,1980,10,
154,Mkuze - Mkuze Estate,9,1980,53,
154,Mkuze - Mkuze Estate,10,1980,10,
154,Mkuze - Mkuze Estate,11,1980,138,
154,Mkuze - Mkuze Estate,12,1980,84.6,
154,Mkuze - Mkuze Estate,1,1981,91,
154,Mkuze - Mkuze Estate,2,1981,78,
154,Mkuze - Mkuze Estate,3,1981,21,
154,Mkuze - Mkuze Estate,4,1981,0,
154,Mkuze - Mkuze Estate,5,1981,231,
154,Mkuze - Mkuze Estate,6,1981,45,
154,Mkuze - Mkuze Estate,7,1981,12,
154,Mkuze - Mkuze Estate,8,1981,37,
154,Mkuze - Mkuze Estate,9,1981,115,
154,Mkuze - Mkuze Estate,10,1981,65,
154,Mkuze - Mkuze Estate,11,1981,100,
154,Mkuze - Mkuze Estate,12,1981,39,
154,Mkuze - Mkuze Estate,1,1982,43,
154,Mkuze - Mkuze Estate,2,1982,0,
154,Mkuze - Mkuze Estate,3,1982,77,
154,Mkuze - Mkuze Estate,4,1982,24,
154,Mkuze - Mkuze Estate,5,1982,4,
154,Mkuze - Mkuze Estate,6,1982,0,
154,Mkuze - Mkuze Estate,7,1982,5,
154,Mkuze - Mkuze Estate,8,1982,0,
154,Mkuze - Mkuze Estate,9,1982,19,
154,Mkuze - Mkuze Estate,10,1982,71,
154,Mkuze - Mkuze Estate,11,1982,55,
154,Mkuze - Mkuze Estate,12,1982,19.6,
154,Mkuze - Mkuze Estate,1,1983,30,
154,Mkuze - Mkuze Estate,2,1983,18.2,
154,Mkuze - Mkuze Estate,3,1983,38,
154,Mkuze - Mkuze Estate,4,1983,16,
154,Mkuze - Mkuze Estate,5,1983,19,
154,Mkuze - Mkuze Estate,6,1983,18,
154,Mkuze - Mkuze Estate,7,1983,18,
154,Mkuze - Mkuze Estate,8,1983,25,
154,Mkuze - Mkuze Estate,9,1983,2,
154,Mkuze - Mkuze Estate,10,1983,46,
154,Mkuze - Mkuze Estate,11,1983,213.5,
154,Mkuze - Mkuze Estate,12,1983,85,
154,Mkuze - Mkuze Estate,1,1984,421,
154,Mkuze - Mkuze Estate,2,1984,45,
154,Mkuze - Mkuze Estate,3,1984,90,
154,Mkuze - Mkuze Estate,4,1984,18,
154,Mkuze - Mkuze Estate,5,1984,12,
154,Mkuze - Mkuze Estate,6,1984,89,
154,Mkuze - Mkuze Estate,7,1984,64,
154,Mkuze - Mkuze Estate,8,1984,63,
154,Mkuze - Mkuze Estate,9,1984,19,
154,Mkuze - Mkuze Estate,10,1984,84,
154,Mkuze - Mkuze Estate,11,1984,59,
154,Mkuze - Mkuze Estate,12,1984,70,
154,Mkuze - Mkuze Estate,1,1985,123,
154,Mkuze - Mkuze Estate,2,1985,431,
154,Mkuze - Mkuze Estate,3,1985,21,
154,Mkuze - Mkuze Estate,4,1985,4,
154,Mkuze - Mkuze Estate,5,1985,21,
154,Mkuze - Mkuze Estate,6,1985,0,
154,Mkuze - Mkuze Estate,7,1985,14,
154,Mkuze - Mkuze Estate,8,1985,0,
154,Mkuze - Mkuze Estate,9,1985,25,
154,Mkuze - Mkuze Estate,10,1985,63,
154,Mkuze - Mkuze Estate,11,1985,26,
154,Mkuze - Mkuze Estate,12,1985,16,
154,Mkuze - Mkuze Estate,1,1986,56,
154,Mkuze - Mkuze Estate,2,1986,58,
154,Mkuze - Mkuze Estate,3,1986,54.5,
154,Mkuze - Mkuze Estate,4,1986,33,
154,Mkuze - Mkuze Estate,5,1986,0,
154,Mkuze - Mkuze Estate,6,1986,20,
154,Mkuze - Mkuze Estate,7,1986,0,
154,Mkuze - Mkuze Estate,8,1986,4,
154,Mkuze - Mkuze Estate,9,1986,15,
154,Mkuze - Mkuze Estate,10,1986,39,
154,Mkuze - Mkuze Estate,11,1986,41,
154,Mkuze - Mkuze Estate,12,1986,110,
154,Mkuze - Mkuze Estate,1,1987,151,
154,Mkuze - Mkuze Estate,2,1987,31,
154,Mkuze - Mkuze Estate,3,1987,48,
154,Mkuze - Mkuze Estate,4,1987,92,
154,Mkuze - Mkuze Estate,5,1987,3,
154,Mkuze - Mkuze Estate,6,1987,6.5,
154,Mkuze - Mkuze Estate,7,1987,0,
154,Mkuze - Mkuze Estate,8,1987,51,
154,Mkuze - Mkuze Estate,9,1987,140,
154,Mkuze - Mkuze Estate,10,1987,61,
154,Mkuze - Mkuze Estate,11,1987,61,
154,Mkuze - Mkuze Estate,12,1987,39,
154,Mkuze - Mkuze Estate,1,1988,71,
154,Mkuze - Mkuze Estate,2,1988,177,
154,Mkuze - Mkuze Estate,3,1988,153,
154,Mkuze - Mkuze Estate,4,1988,25,
154,Mkuze - Mkuze Estate,5,1988,2,
154,Mkuze - Mkuze Estate,6,1988,90,
154,Mkuze - Mkuze Estate,7,1988,22,
154,Mkuze - Mkuze Estate,8,1988,31,
154,Mkuze - Mkuze Estate,9,1988,39,
154,Mkuze - Mkuze Estate,10,1988,128,
154,Mkuze - Mkuze Estate,11,1988,38,
154,Mkuze - Mkuze Estate,12,1988,78.5,
154,Mkuze - Mkuze Estate,1,1989,20,
154,Mkuze - Mkuze Estate,2,1989,118,
154,Mkuze - Mkuze Estate,3,1989,83.5,
